ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|3bd0d78d4b67be21f1aff915dc39536b|2025-02-02|00:56:01|1738475761|grocery_pos|9.60|1|fraud_Kiehn Inc|40.236111|-80.909071
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|38eab2cbac144cd173643f4ee8dc6f4f|2025-02-02|00:03:13|1738472593|gas_transport|7.90|1|fraud_Streich, Hansen and Veum|41.900491|-81.908868
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|73d98ffe08c0b8e872750fa33520767a|2025-02-02|03:45:35|1738485935|grocery_net|321.21|1|fraud_Runolfsson and Sons|40.329163|-81.063593
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|5afeedc8eef76c2c24e6bfddcc84b804|2025-02-02|03:23:52|1738484632|misc_net|749.74|1|fraud_Ferry, Lynch and Kautzer|41.527689|-82.006742
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|e8b172d948f434ec9c0b898f7fc8cffc|2025-02-02|01:53:46|1738479226|misc_net|797.63|1|fraud_Brown PLC|41.245142|-82.080959
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|37dcadcb3301895ecb37061139cc2a6e|2025-02-02|21:41:11|1738550471|shopping_net|1166.49|1|fraud_Schumm PLC|41.884483|-81.490122
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|c1f62995fc6f7196187dbbcb2d3196ca|2025-02-03|22:16:22|1738638982|shopping_pos|947.48|1|fraud_Watsica, Haag and Considine|40.782077|-81.160724
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|61b4a31baa403b7f5d24c30e604ed836|2025-02-02|23:40:50|1738557650|shopping_net|838.69|1|fraud_Stanton, Jakubowski and Baumbach|41.053001|-82.525756
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|3761b80180488867e7718bcf8a272508|2025-02-16|03:56:48|1739696208|grocery_pos|71.78|0|fraud_Vandervort-Funk|40.703420|-80.989364
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|e064627c506f6a70306d807ae64a9b8d|2025-02-04|01:38:27|1738651107|grocery_net|57.98|0|fraud_Ortiz Group|41.158225|-82.401628
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Medina|OH|44256|41.1404|-81.8584|62039|Television floor manager|1983-08-02|161286867170|adults_2550_male_urban.json|297db59dffddced33645081772fc6165|2025-01-07|00:17:09|1736227029|gas_transport|52.98|0|fraud_Stroman, Hudson and Erdman|41.753951|-82.736937
