ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|f5bcb1eeee01fdb964f49c1917769e5f|2022-01-15|00:37:14|1642225034|grocery_pos|9.39|1|fraud_Schoen, Kuphal and Nitzsche|29.207679|-94.455755
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|434326b23059fb4cf32f5972223590b4|2022-01-15|03:06:34|1642233994|gas_transport|6.07|1|fraud_Bins-Rice|30.541809|-95.259452
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|b29203f5bc42e1a7a5ab1752c5c0bc4d|2022-01-15|01:18:36|1642227516|grocery_pos|297.72|1|fraud_Kovacek, Dibbert and Ondricka|29.702935|-96.298670
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|eab556fe7b5d93b59d7aece491b10899|2022-01-15|03:30:21|1642235421|gas_transport|297.13|1|fraud_Harris Inc|28.971833|-95.281744
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|3ee1b3fa45f0e325187ac4c690ff20da|2022-01-15|02:54:13|1642233253|misc_net|306.16|1|fraud_Bernier, Volkman and Hoeger|29.238825|-95.203187
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|fb16c6b4aae4d9bb67704082da03d8ce|2022-01-15|02:11:18|1642230678|grocery_pos|247.78|1|fraud_Rowe, Batz and Goodwin|30.580096|-96.054279
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|b936b66c66e9058ef165c825734c3d42|2022-01-15|02:38:10|1642232290|grocery_pos|293.45|1|fraud_Doyle Ltd|30.375277|-95.154574
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|89f39349e7376735dcad9968854da9a1|2022-01-15|02:52:15|1642233135|grocery_pos|738.95|1|fraud_Padberg-Welch|29.727954|-95.989538
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|c69d08465e76af2ca666cad2cf110233|2022-01-15|03:56:16|1642236976|misc_net|863.73|1|fraud_Bogisich-Homenick|29.560246|-94.645727
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|87044536e2da47a5d8e53445b9a272fc|2022-01-16|22:58:36|1642391916|shopping_pos|7.98|1|fraud_Quitzon, Green and Bashirian|30.002763|-95.130367
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|f8e82d5644407498119b848a43abc634|2022-01-16|22:18:12|1642389492|shopping_net|971.10|1|fraud_Heathcote LLC|30.436190|-95.947466
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|0d5139e8cb1f8f9d7fc3d16cb40c63e4|2022-01-15|23:38:18|1642307898|misc_pos|768.06|1|fraud_Keeling-Crist|28.947074|-95.621843
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|70c0b51db1297d1b605493153e285a35|2022-01-16|14:22:50|1642360970|travel|764.84|1|fraud_Kilback, Nitzsche and Leffler|29.655522|-95.998527
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|bad760aaa37116bd17b61ae2c4bc17cb|2022-01-16|23:55:18|1642395318|shopping_net|8.82|1|fraud_Zboncak, Rowe and Murazik|28.943508|-94.772030
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|05edeb6370a22c75d848ca835064bdb2|2022-02-19|09:27:18|1645280838|gas_transport|91.28|0|fraud_Mraz-Herzog|29.074111|-94.989556
312-37-3444|6577738721489511|Robert|Potter|M|32003 Carr Trafficway Apt. 769|Houston|TX|77076|29.858|-95.3834|2906700|Engineer, broadcasting (operations)|2005-01-06|767589450881|young_adults_male_urban.json|2eb754f48a50abf3e903bbe96b912cc5|2022-04-02|02:25:54|1648884354|grocery_pos|60.44|0|fraud_Mosciski, Gislason and Mertz|29.964257|-96.165980
