ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|9fed6eded94037db669921ff2cb44a7a|2022-05-21|02:44:56|1653119096|grocery_pos|9.84|1|fraud_Schultz, Simonis and Little|42.362344|-88.145076
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|79a830b93fce19c1265d93ae3dd7c2fc|2022-05-21|00:37:02|1653111422|gas_transport|275.99|1|fraud_Schmitt Inc|41.401014|-88.667581
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|438c6f6245587582fa98d6e885a47006|2022-05-21|23:40:03|1653194403|misc_net|827.02|1|fraud_Donnelly PLC|42.882367|-87.463286
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|6e5aec4013a38a8124ce7c35b6b865be|2022-05-22|23:42:00|1653280920|shopping_net|826.81|1|fraud_Streich, Dietrich and Barton|43.208840|-88.632333
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|3da5099de57e301400fced968744cea7|2022-05-21|23:00:37|1653192037|misc_net|931.32|1|fraud_Rohan, White and Aufderhar|43.121693|-88.852303
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|fdac208e4a6a2a804033f404d40c9b7a|2022-05-22|22:48:05|1653277685|shopping_pos|854.56|1|fraud_Watsica, Haag and Considine|43.040560|-88.786139
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|2383017fa0d8cd3d08419c5843a07b43|2022-05-22|22:48:13|1653277693|shopping_pos|895.77|1|fraud_Pacocha-Bauch|42.880659|-87.912485
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|260f5c94f8e54903bdd8dc8ecf65ee41|2022-08-21|10:06:55|1661094415|food_dining|90.64|0|fraud_Schuppe-Schuppe|41.311527|-87.344541
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|0248ac5a82e988d7d5a6932f442e86bc|2022-03-06|06:26:56|1646566016|grocery_pos|81.49|0|fraud_Kuhic Inc|41.560395|-87.911538
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|68d66fb369c4ef8a5202a0fa5050fdca|2022-07-23|05:12:44|1658571164|entertainment|59.76|0|fraud_Padberg-Rogahn|41.542757|-88.476067
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|2778a5bb03115dce5a883240d3be2d30|2022-01-14|04:05:04|1642151104|gas_transport|62.07|0|fraud_Brekke and Sons|41.525033|-89.052206
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|c68d174b0f7f2812c097d97f9290428a|2022-01-28|04:03:14|1643360594|gas_transport|55.30|0|fraud_Jenkins, Hauck and Friesen|42.270902|-88.398380
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|d194d1ff16dd53bd69fc566c77f907b6|2022-05-06|11:31:34|1651854694|misc_pos|67.19|0|fraud_Balistreri-Nader|41.941579|-88.046044
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|d01f6eda20ddfbfebb270566acf36e95|2022-06-18|08:09:29|1655557769|shopping_pos|68.86|0|fraud_Baumbach, Strosin and Nicolas|42.837512|-87.688683
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|5ee574eab08ad03b26b0153b1c412e16|2022-02-27|02:19:24|1645946364|grocery_net|98.49|0|fraud_Ferry, Reichel and DuBuque|43.194849|-87.796892
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|d03429cf220125e928bb71552aa7f244|2022-07-17|07:24:58|1658060698|entertainment|60.60|0|fraud_Johns Inc|42.677037|-89.154108
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|a324449f9bec86b5a8d75a868b22fefb|2022-08-12|01:11:06|1660284666|food_dining|78.31|0|fraud_Kihn-Fritsch|42.713484|-88.887195
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|1e56b6be786950475a63d257919a8793|2022-03-25|05:43:51|1648205031|grocery_pos|79.94|0|fraud_McDermott-Weimann|42.332395|-87.844024
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|77d34298cd0334c5038636222fbb8023|2022-02-13|10:53:38|1644767618|gas_transport|61.50|0|fraud_Parisian and Sons|42.047801|-88.805530
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|96269a0753cf177d9c8441e3837d6a06|2022-01-07|11:37:04|1641573424|gas_transport|56.95|0|fraud_Kuvalis Ltd|42.208787|-88.860916
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|8aa39e063ba9f0998595059342d95e4c|2022-03-11|10:54:45|1647014085|grocery_pos|88.55|0|fraud_Kunze Inc|41.482661|-87.992293
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|0da10a9eaad11bf2d2503179903c0b0e|2022-05-05|03:35:19|1651739719|misc_pos|52.54|0|fraud_Dickinson Ltd|41.523410|-87.996750
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|6b65f087dc3e6554bae566a48020a289|2022-05-17|03:40:22|1652776822|misc_pos|59.02|0|fraud_Monahan, Bogisich and Ledner|42.447142|-88.582982
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|27028d2e627fe49ce34e36e681e45158|2022-06-17|01:35:21|1655447721|shopping_pos|94.45|0|fraud_Metz-Boehm|41.861139|-88.029812
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|7bfb83d5c0e5cc76704796c1d6501a35|2022-03-25|03:24:35|1648196675|grocery_pos|51.06|0|fraud_Kunze Inc|42.481525|-88.749634
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Crystal Lake|IL|60012|42.2662|-88.3213|59670|Accounting technician|1953-10-03|888022315787|adults_50up_female_urban.json|163aae43fde43129c3de7a278076df09|2022-03-13|01:20:31|1647152431|grocery_pos|60.71|0|fraud_Casper, Hand and Zulauf|42.807700|-88.184987
