ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|c8301080007552047a32490e0ffde969|2025-03-02|09:25:54|1740925554|grocery_pos|279.01|1|fraud_Goodwin-Nitzsche|31.997812|-98.137679
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|13c0304916dfa4c6501d86a45f930e5b|2025-03-02|01:18:54|1740896334|grocery_pos|314.25|1|fraud_Cole PLC|31.915488|-98.368498
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|7b443a2f4b9e1c2db43df371c2f9e3bf|2025-03-02|01:32:11|1740897131|grocery_pos|315.89|1|fraud_Barton Inc|32.539349|-98.500353
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|4651e5d7399336608988009ff8fa8cdd|2025-03-02|01:57:44|1740898664|grocery_pos|296.86|1|fraud_Pacocha-O'Reilly|33.245415|-97.681219
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|eadd3ccd375888db715258235b4ceaff|2025-03-03|23:09:38|1741061378|shopping_pos|811.72|1|fraud_Turner and Sons|33.237063|-98.036326
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|8e23536ec0e82f20b3107c6cbb0f55a7|2025-03-02|12:10:40|1740935440|misc_net|708.01|1|fraud_Kerluke, Kertzmann and Wiza|33.239963|-97.735936
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|3b972b2e744bbebbd03c660d80b6e4b3|2025-03-03|15:12:24|1741032744|home|1152.43|1|fraud_O'Reilly, Mohr and Purdy|31.961920|-98.351738
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|3e04d21dcf0935b24df1bacf7f9abf27|2025-03-02|22:09:49|1740971389|misc_net|253.46|1|fraud_Greenfelder, Bartoletti and Davis|31.663751|-98.517145
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|a23d54de766dc8b4de81697454460fcb|2025-02-15|06:39:23|1739619563|grocery_pos|56.08|0|fraud_Goldner, Kovacek and Abbott|31.989836|-98.865201
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|7a294c3ccdaaa5d386ff6df4b4c85021|2025-01-22|08:13:52|1737551632|gas_transport|35.27|0|fraud_Raynor, Reinger and Hagenes|32.055293|-97.567521
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|ae7dfaa8321191cf05dfd8710566a19d|2025-01-25|02:59:24|1737791964|gas_transport|49.41|0|fraud_Kling Inc|33.098021|-98.450422
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|Strawn|TX|76475|32.5945|-98.4995|977|Arts development officer|2005-03-05|292932052116|young_adults_female_rural.json|ccd2050b286ac89ce4dcf79164944462|2025-01-25|05:19:48|1737800388|gas_transport|72.84|0|fraud_Conroy-Cruickshank|32.639928|-98.247589
