ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|aab5a467647304fffc2c2b78272d136d|2022-05-10|06:10:45|1652181045|grocery_net|12.25|1|fraud_Trantow PLC|41.179525|-92.156062
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|f2bca79a680673ada5c6782e0143fd44|2022-05-10|01:04:21|1652162661|grocery_pos|10.97|1|fraud_Bradtke PLC|40.329829|-90.801232
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|7c97019c5cececb0d5e9b5459a70fed9|2022-05-10|03:06:42|1652170002|grocery_pos|290.83|1|fraud_Auer-Mosciski|41.366789|-90.359953
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|15dd0e94b32c2cf2ee150b35d9a3acd5|2022-05-10|02:15:04|1652166904|grocery_pos|269.49|1|fraud_Koepp-Witting|40.838296|-91.043479
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|3af92910a70dd00afbf9fff9b1662433|2022-05-10|01:37:51|1652164671|grocery_pos|302.33|1|fraud_Vandervort-Funk|40.569346|-90.337011
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|64db77d8b6c4e2854cf2f1a724a10dc0|2022-05-10|10:20:11|1652196011|gas_transport|335.92|1|fraud_Marks Inc|41.648707|-91.428059
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|3028c5f33aff09c0b933658e5dd578c2|2022-05-11|22:12:00|1652325120|misc_net|800.31|1|fraud_Zemlak Group|41.888758|-90.877750
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|ff2d49adc9fc693b55db2a1654e67290|2022-05-11|23:56:34|1652331394|shopping_net|1185.57|1|fraud_Baumbach, Feeney and Morar|41.036225|-92.015878
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|ae11f7c7542c27350e913c47685bc6ad|2022-05-11|23:34:45|1652330085|shopping_pos|1042.32|1|fraud_Sawayn PLC|41.523640|-91.218826
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|a4ea86d9f053e64f2ab6cb6106084e84|2022-05-11|22:15:54|1652325354|shopping_net|1014.08|1|fraud_Altenwerth, Cartwright and Koss|41.123498|-91.949523
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|9f358a9c526eea97b1d7e9fdfd33acbc|2022-05-11|22:12:40|1652325160|shopping_net|1099.21|1|fraud_Cormier LLC|41.490646|-91.280754
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|3bd81d7d1702f51641cef9e5fcfac6b8|2022-05-11|17:06:55|1652306815|shopping_net|906.05|1|fraud_Ruecker, Beer and Collier|40.738003|-90.349953
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|03dbddd43484b14c01bd2890b9c94778|2022-05-11|23:11:44|1652328704|food_dining|1155.74|1|fraud_Feil, Hilpert and Koss|41.835176|-90.462420
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|c0a4af2b7608f3bca57c9f32b661272d|2022-05-11|22:47:03|1652327223|shopping_net|119.54|1|fraud_Altenwerth, Cartwright and Koss|40.783682|-91.828800
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|c2bda62258e425cc5eaf39cc9cb6dd9e|2022-03-06|10:07:00|1646579220|grocery_net|65.47|0|fraud_Cummings Group|40.536472|-91.469082
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|41cdf810dc042821134801c9a87750c8|2022-01-04|05:40:14|1641292814|gas_transport|68.57|0|fraud_Friesen-Stamm|40.737133|-90.762818
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|60e892fa54e19c75c88856e7c4fb8e38|2022-01-27|08:33:19|1643290399|gas_transport|67.24|0|fraud_Huels-Hahn|41.422681|-91.364235
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|4780984f2f36cfc676e0a2ae65054e1c|2022-02-19|03:55:26|1645260926|gas_transport|64.30|0|fraud_Luettgen PLC|41.471278|-91.624083
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|ac6e13a6ee8de6521e9e92204c76b7ef|2022-03-12|06:19:56|1647083996|grocery_net|48.67|0|fraud_Jaskolski-Dibbert|40.365346|-90.952462
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|3019324c8d1a27438e4d402d6dda8f80|2022-03-17|09:21:09|1647526869|grocery_net|68.59|0|fraud_Gutmann Ltd|42.006185|-91.977178
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|674868ded495e302eb697a47854d79e0|2022-01-07|09:30:47|1641565847|gas_transport|71.58|0|fraud_Eichmann, Bogan and Rodriguez|40.468166|-90.349220
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|274d963b55e2f0243e77ee6f43053181|2022-01-23|10:23:43|1642951423|gas_transport|59.67|0|fraud_Emard Inc|40.513470|-91.387212
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|db4fa8b1dd8b1b3e37265423fa698fb6|2022-04-02|09:26:03|1648909563|grocery_pos|57.15|0|fraud_Rowe, Batz and Goodwin|41.352998|-90.783686
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|50f7565592d35830b42bf731552cfc0a|2022-02-18|06:18:15|1645183095|gas_transport|63.96|0|fraud_Kuvalis Ltd|41.674068|-90.445814
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|ecdf05027bf7daf71d737b1421ab64d1|2022-02-13|03:19:40|1644740380|gas_transport|46.23|0|fraud_Zieme, Bode and Dooley|41.175384|-90.618415
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|37582b2d5588287e6a8b239b7f50c298|2022-01-02|04:27:28|1641115648|gas_transport|51.62|0|fraud_Kling Inc|41.878354|-92.115473
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|a93ee88f79599c7c6c86b62edcd26dc2|2022-03-22|09:18:00|1647958680|grocery_net|41.56|0|fraud_Rowe-Vandervort|41.862975|-92.179509
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|af50580f18d567cd190b26225321a4bb|2022-04-01|01:24:36|1648794276|grocery_pos|44.16|0|fraud_Kiehn-Emmerich|40.622007|-92.232017
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|4c21b3db16084cebdab1b1001c8f9799|2022-03-21|06:46:43|1647863203|grocery_net|54.36|0|fraud_Rowe-Vandervort|41.722183|-91.646865
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|17a316af0979076d2e7a6ce141dacf1c|2022-03-25|06:23:02|1648207382|grocery_net|39.67|0|fraud_Ortiz Group|41.338964|-90.287724
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|7e7d509b4395bb8ec8427466ed1f0e5d|2022-01-01|02:06:20|1641020780|gas_transport|78.48|0|fraud_Stroman, Hudson and Erdman|41.607321|-91.519603
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|c16baab8a03cf0246ea0c34fa3ec0fbc|2022-03-08|08:23:45|1646745825|grocery_net|44.18|0|fraud_Hintz-Bruen|40.610151|-92.023167
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|70fb8a81969a52591b4f660c9bcd6206|2022-01-14|03:23:19|1642148599|gas_transport|74.03|0|fraud_Reilly, Heaney and Cole|40.473411|-91.092968
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|5ebd9712ce8a8e08e7f6dcb87c523a6d|2022-03-06|10:33:24|1646580804|grocery_net|39.89|0|fraud_Cummings Group|41.186633|-90.708236
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|bb3f70bee10dc7f5339efe614dc245cb|2022-01-03|07:36:37|1641213397|gas_transport|52.09|0|fraud_Emard Inc|42.067983|-92.202353
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|e777b9c5db67817fa18ae752cc145a6c|2022-01-27|02:53:05|1643269985|gas_transport|30.96|0|fraud_Prohaska-Murray|42.005129|-91.528854
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|5f7a9dee5acca17a0eae5e425bbc1840|2022-03-11|10:25:24|1647012324|grocery_net|59.99|0|fraud_Swift, Bradtke and Marquardt|40.536542|-92.128016
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|bf8a7a76c78e664e30fd7fb401ace5f6|2022-01-07|10:13:34|1641568414|gas_transport|56.21|0|fraud_Schaefer, Maggio and Daugherty|40.671973|-92.077573
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|b0d0057ee6248a06a634ceffec5f7da3|2022-03-18|06:18:57|1647602337|grocery_net|42.14|0|fraud_Hintz-Bruen|40.137519|-91.728203
754-40-9888|4158377674996164|Robert|Austin|M|610 Mcpherson Springs Apt. 278|Morning Sun|IA|52640|41.0984|-91.2581|1447|Scientist, water quality|2002-09-17|318188228747|young_adults_male_rural.json|ac13e50054ead20ba4f46988e23f4d0a|2022-01-31|03:05:05|1643616305|gas_transport|44.45|0|fraud_Kutch LLC|40.754262|-90.559791
