ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|901beb176f0ec3d6a69ee0aceb711ba9|2022-06-10|03:18:40|1654849120|grocery_pos|322.86|1|fraud_Goldner, Kovacek and Abbott|41.565002|-81.124984
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|a2ee14af61ba03e989eb4634530c39a4|2022-06-10|01:27:20|1654842440|grocery_pos|318.57|1|fraud_Pacocha-O'Reilly|40.786605|-82.047012
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|67dd7d211756358e2f990596a6a6c374|2022-06-10|00:32:22|1654839142|grocery_pos|294.18|1|fraud_Murray-Smitham|41.935121|-82.321978
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|af3cec1ec263a7018f0c47dd07f7ac5a|2022-06-10|02:07:01|1654844821|grocery_pos|335.40|1|fraud_DuBuque LLC|41.210275|-81.819893
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|013d30f295f9ecfff3899f2d76cdce30|2022-06-10|00:06:10|1654837570|grocery_pos|282.12|1|fraud_Padberg-Welch|40.829567|-81.895305
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|6b5283cf6840a5063c6c5bc24cd8afe5|2022-06-11|01:21:52|1654928512|misc_net|286.08|1|fraud_Jaskolski-Vandervort|40.775665|-81.585461
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|182bb1db8c007f892291bb9bac046db6|2022-06-10|00:35:05|1654839305|grocery_pos|830.50|1|fraud_Cartwright-Harris|40.531345|-82.033341
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|d2a6961691751adee25acad4c78887bb|2022-06-11|23:27:48|1655008068|health_fitness|982.15|1|fraud_Torphy-Kertzmann|42.284768|-81.368198
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|e07a4d2902568781571c15330a836c22|2022-06-11|23:15:06|1655007306|entertainment|830.61|1|fraud_Beier LLC|40.765313|-81.854093
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|9a563aae695593ef7b0aa81b14adad2d|2022-06-11|23:17:00|1655007420|personal_care|462.48|1|fraud_Monahan-Morar|41.189069|-82.166319
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|290c09017405418fe1b489c2d74cba7d|2022-06-11|22:09:57|1655003397|shopping_net|18.95|1|fraud_Reichert, Shanahan and Hayes|42.113474|-82.147166
612-50-6432|3555792499125131|Eric|White|M|669 Bailey Manors|Cleveland|OH|44102|41.4735|-81.7398|769341|Electronics engineer|1993-08-30|697874934613|adults_2550_male_urban.json|a18aa7bd385c868dadf0fbea5c889837|2022-06-11|14:45:12|1654976712|shopping_pos|18.62|1|fraud_Baumbach, Strosin and Nicolas|41.428509|-81.825410
