ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|09ced6a34845e63d5500f8915adbfcca|2025-06-08|02:04:23|1749366263|gas_transport|9.14|1|fraud_Christiansen, Goyette and Schamberger|39.063243|-74.132479
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|535cca13dc4f579a8b2ab764e8efd78f|2025-06-08|02:04:17|1749366257|gas_transport|8.96|1|fraud_Bins-Rice|40.690294|-75.799509
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|2affe0d7d03e6742a57ba3a80b06c0e0|2025-06-08|09:19:57|1749392397|grocery_pos|326.49|1|fraud_Auer-Mosciski|40.348614|-75.772413
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|03f1acf429d3fa7ce201fe806c539482|2025-06-08|03:46:51|1749372411|grocery_pos|302.48|1|fraud_Pacocha-O'Reilly|40.629169|-75.912349
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|edb4e8654b04c539050b64ca7445c7c4|2025-06-08|02:58:59|1749369539|misc_net|843.84|1|fraud_Rohan, White and Aufderhar|39.999248|-73.987483
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|444549d1e26d8b9f1c65dccc0e3c3b08|2025-06-09|23:25:56|1749529556|shopping_pos|778.43|1|fraud_Dooley Inc|39.036976|-75.911400
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|c833776468b5545d1418aedb1d3c49b2|2025-06-08|22:06:07|1749438367|shopping_net|854.63|1|fraud_Volkman-Predovic|39.333335|-75.007862
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|3710277a741a57bd7c91e470cfb2952a|2025-06-08|23:43:55|1749444235|misc_net|1036.44|1|fraud_Kerluke PLC|39.235384|-74.974387
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|2859b22d6d50d026dd89a54755df2f6c|2025-06-09|22:13:55|1749525235|entertainment|1025.51|1|fraud_Parker, Nolan and Trantow|39.069990|-75.799005
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|41e6ffe8a8c97ec754b0f2dfe015ea28|2025-06-09|22:17:35|1749525455|shopping_net|1053.78|1|fraud_Price Inc|39.851539|-75.611648
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|743e0842f5c4df9ee238d8b235f539d6|2025-06-09|22:40:09|1749526809|shopping_net|422.28|1|fraud_Labadie, Treutel and Bode|40.397947|-75.193275
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|dd9fa933387665d820ad4d4dc5f0a91d|2025-02-08|03:17:00|1739002620|grocery_net|78.81|0|fraud_Rowe-Vandervort|39.272325|-74.438473
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|43cfafd72809c5bc5951c91fd521ccb8|2025-02-16|05:14:17|1739700857|grocery_pos|62.37|0|fraud_Lockman Ltd|39.752739|-74.043372
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|b623615e3e26786bde4416e44f1f8954|2025-01-11|09:33:11|1736605991|gas_transport|75.11|0|fraud_Connelly, Reichert and Fritsch|40.137348|-74.473996
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|bed6fbc31bcf58a33b98aad0d1e553ca|2025-01-23|02:31:32|1737617492|gas_transport|77.40|0|fraud_Raynor, Feest and Miller|40.313196|-75.012894
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|df677ced04efff0f26b435518f87caea|2025-01-02|01:19:02|1735798742|gas_transport|53.00|0|fraud_Bartoletti-Wunsch|40.275102|-75.036601
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|d1872a2de53c662bc1077d864d0dc48f|2025-01-15|00:05:01|1736917501|gas_transport|81.23|0|fraud_Berge LLC|39.182456|-74.747677
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|410ba7701e20bb27ed14ae5b743b65d6|2025-02-15|02:59:11|1739606351|grocery_pos|64.61|0|fraud_Osinski, Ledner and Leuschke|40.677993|-75.206647
507-52-3998|4163287083172781|Victoria|Larson|F|868 Merritt Summit Suite 743|Moorestown|NJ|08057|39.9683|-74.9533|21090|Health and safety inspector|2001-01-23|857987636625|young_adults_female_urban.json|56898ddf514710be57e16918f4f5d9f2|2025-01-10|09:50:17|1736520617|gas_transport|74.94|0|fraud_Rodriguez Group|40.130946|-74.221993
