ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|c71b318f2e8c13eed0c2dc7b95588000|2025-04-26|02:07:23|1745651243|misc_pos|8.47|1|fraud_Christiansen-Gusikowski|34.863233|-85.488928
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|5d127240ebe42b8e74463a7ce136896a|2025-04-27|14:29:15|1745782155|health_fitness|21.77|1|fraud_Mante, Luettgen and Hackett|36.186336|-86.985225
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|23372518abefe903c315bbecef762e10|2025-04-27|23:58:21|1745816301|kids_pets|20.60|1|fraud_Hilpert-Conroy|35.763630|-85.301524
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|83bad8c8fa6a3347f6059e57f9575414|2025-04-27|22:09:20|1745809760|health_fitness|19.51|1|fraud_Kulas Group|35.909967|-86.227347
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|f46eee46fb229bd02e30e667b075b9bc|2025-02-28|03:00:29|1740729629|misc_pos|83.93|0|fraud_Spencer-Runolfsson|34.403104|-85.258014
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|98c551350f7a5072120054a8f1894b4d|2025-01-18|08:20:02|1737206402|grocery_net|84.98|0|fraud_Shields Inc|36.109584|-85.316755
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|f3add7e2cba9db8935a72484116b5cd4|2025-01-24|10:38:16|1737733096|grocery_pos|50.31|0|fraud_Schumm, Bauch and Ondricka|34.862862|-86.477263
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|654d94618bd3daa3eef11d2a72cd626b|2025-01-07|00:39:08|1736228348|gas_transport|77.61|0|fraud_Olson, Becker and Koch|35.359010|-86.388424
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|d8d527b0f620c89a6d00f54a99a29542|2025-01-24|05:46:10|1737715570|grocery_pos|102.50|0|fraud_Bailey-Morar|35.213675|-86.594181
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|bebff488918bef013a57749bda2e9231|2025-02-01|00:18:37|1738387117|grocery_pos|59.22|0|fraud_Rutherford-Mertz|35.235945|-86.372614
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|68e4e935a7131806ea0b624a1af93608|2025-03-04|03:24:43|1741076683|misc_pos|93.98|0|fraud_Wintheiser, Dietrich and Schimmel|35.274254|-86.691382
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|aef9b96dcadf96a3f63c215eb563e3f9|2025-01-19|07:32:21|1737289941|grocery_net|61.53|0|fraud_Hintz-Bruen|34.612245|-86.401634
356-63-9609|569235558099|Linda|Sanders|F|327 Bradley Hollow|Winchester|TN|37398|35.1864|-86.113|14347|Presenter, broadcasting|1992-06-09|369765976700|adults_2550_female_urban.json|3db14b3b4ffe37814af09107f4981041|2025-02-19|01:29:07|1739946547|misc_net|65.36|0|fraud_Parisian, Schiller and Altenwerth|34.375857|-86.648996
