ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|75be212c74eec6b4d5dd877186470be6|2022-05-17|01:33:56|1652769236|grocery_pos|320.26|1|fraud_Kilback LLC|36.242491|-91.290683
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|e8b963ba72a7ce94be6e9d3d22cb991e|2022-05-18|17:22:01|1652912521|travel|304.61|1|fraud_Hartmann, Rowe and Hermann|35.008317|-89.853483
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|161eefca6720f8e88db0953b02c758a9|2022-05-18|23:28:26|1652934506|shopping_net|1075.50|1|fraud_Altenwerth, Cartwright and Koss|36.531360|-89.869356
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|295a460c0ad482ae5c1e1fdbe3ce2778|2022-05-18|20:29:00|1652923740|shopping_net|963.68|1|fraud_Jast Ltd|34.814143|-91.175185
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|d281ba4400e33f017d9b2b4404212adb|2022-05-17|20:21:27|1652836887|grocery_pos|1121.70|1|fraud_McDermott-Weimann|35.284172|-90.630943
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|97bb86589d443e5b0df1da0fe1303de6|2022-05-18|22:57:01|1652932621|personal_care|52.33|1|fraud_Bradtke, Torp and Bahringer|35.594991|-90.337591
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|633cc9a9c8152e7a2aecca261f6a73c7|2022-05-18|22:37:00|1652931420|shopping_net|7.80|1|fraud_Medhurst PLC|35.933708|-91.399514
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|64f2d025b56465e0ce0392ccd6c792e1|2022-04-19|03:29:06|1650356946|grocery_pos|37.14|0|fraud_Kovacek, Dibbert and Ondricka|35.108740|-90.954752
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|9d6c65eea7e1dc419ddb819fa83c5ad0|2022-03-19|05:02:09|1647684129|grocery_pos|54.30|0|fraud_Padberg-Welch|36.296109|-90.991640
313-11-4872|3582661287585755|Jeffrey|Fisher|M|0806 Katelyn Ridges Suite 398|Bay|AR|72411|35.7456|-90.5507|2294|Midwife|1974-03-30|679151474133|adults_50up_male_rural.json|eeff310342408981dfe9ab77ab26f77b|2022-03-25|07:55:20|1648212920|grocery_pos|47.59|0|fraud_Cartwright-Harris|35.342824|-90.714692
